source,section,basis,t,ub,lb,event
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,37.417656898498535,3206398.1818181714,2519172.95172154,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,37.449646949768066,3171691.454545445,2519172.95172154,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,38.0722279548645,3171691.454545445,2555405.974580607,interval
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,40.40419888496399,3099229.818181809,2555435.612503457,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,42.15067386627197,3032722.2727272627,2555435.612503457,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,42.18612098693848,3031569.9999999898,2555435.612503457,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,42.21930289268494,2969544.9090908947,2555435.612503457,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,42.25122284889221,2925934.999999986,2555435.612503457,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,42.284395933151245,2924496.4545454406,2555435.612503457,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,43.13755488395691,2924496.4545454406,2559679.2339738715,interval
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,47.21806788444519,2751830.1818180806,2564524.0360221486,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,48.94690299034119,2751830.1818180806,2565435.2429817235,interval
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,49.06107187271118,2727108.1818181463,2565809.1012700535,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,51.22283697128296,2711561.4545454215,2565810.3371176673,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,51.25892877578735,2709617.5454545105,2565810.3371176673,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,51.29360389709473,2709556.272727238,2565810.3371176673,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,51.32813096046448,2708768.6363636022,2565810.3371176673,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,53.070921897888184,2708687.3636363316,2566198.138646078,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,53.10960078239441,2708001.9090908775,2566198.138646078,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,55.46637988090515,2707535.7272726833,2566198.138646078,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,55.51338982582092,2707535.7272726833,2566198.138646078,interval
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,55.62305283546448,2707252.0909090536,2566553.3239801917,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,59.993361949920654,2707159.000000024,2566603.2437500292,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,60.039411783218384,2706550.4545454797,2566603.2437500292,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,80.27261686325073,2706370.090909078,2566603.2437500292,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,85.64955377578735,2706349.090909067,2566603.2437500292,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,88.04701089859009,2706349.090909067,2566603.2437500292,interval
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,93.98664093017578,2706349.090909067,2568345.004532797,interval
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,93.98811793327332,2705945.9090908747,2568345.004532797,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,94.02166795730591,2705387.363636329,2568345.004532797,incumbent
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,99.00015783309937,2705387.363636329,2569022.853970476,interval
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,105.50270986557007,2705387.363636329,2569022.853970476,interval
benchmarks/output/affine_timing_20260714/artifacts/20260714T214829Z__three_station_v0__ean_passenger_journey_time__exact_optimality__candidate_horizon_pruning+single_ring_dominated_ride_pruning+slot_time_relaxation_strengthening+stop_skip_timing_affine/three_station_v0/ean_passenger_service_journey_time.json,root,solver_runtime,111.16205596923828,2705387.363636329,2569022.853970476,interval
